onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
69.1700000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
72.2140000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
73.0280000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
77.9020000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
80.9480000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
81.8560000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
86.3680000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
89.4140000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
90.3440000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
94.8680000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
97.9120000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
99.2240000000	n/a	n/a	Response: Correct	n/a	n/a	S200
103.2840000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
106.3280000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
107.0480000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
111.6660000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
114.7100000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
115.7060000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
120.2320000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
123.2760000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
124.0580000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
128.7300000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
131.7760000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
133.0420000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
137.3140000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
140.3580000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
141.5060000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
145.9140000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
148.9560000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
149.6500000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
154.5120000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
157.5580000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
159.1620000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
162.8780000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
165.9220000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
166.8740000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
171.2100000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
174.2560000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
175.4100000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
179.7760000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
182.8220000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
183.9240000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
188.4420000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
191.4880000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
192.2760000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
196.7920000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
199.8360000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
200.7480000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
