onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
119.4340000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
120.1640000000	n/a	n/a	Response: Correct	n/a	n/a	S200
125.0040000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
128.0500000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
129.4100000000	n/a	n/a	Response: Correct	n/a	n/a	S200
133.7040000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
136.7500000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
137.4180000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
142.2040000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
145.2480000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
145.9780000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
150.6860000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
153.7320000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
154.6500000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
159.0180000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
162.0620000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
162.8740000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
167.3680000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
170.4120000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
171.9780000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
175.9160000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
178.9620000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
180.0280000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
184.3480000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
187.3940000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
189.7960000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
192.6480000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
195.6920000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
196.7800000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
201.2300000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
204.2760000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
205.6200000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
209.9460000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
212.9920000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
214.0440000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
218.4800000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
221.5240000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
222.4920000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
227.1300000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
230.1740000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
231.6360000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
