onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
98.8540000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
101.9020000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
102.9500000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
107.5400000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
110.5840000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
111.7860000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
115.8380000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
118.8840000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
119.4820000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
124.1200000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
127.1640000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
127.9300000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
132.7020000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
135.7480000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
136.7780000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
141.1020000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
144.1460000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
145.4280000000	n/a	n/a	Response: Correct	n/a	n/a	S200
149.3500000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
152.3940000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
154.0760000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
157.9820000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
161.0280000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
161.8760000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
166.5160000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
169.5600000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
170.4360000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
175.1480000000	n/a	n/a	Stim Onset: 5 Red	n/a	n/a	S  3
178.1940000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
179.1720000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
183.7480000000	n/a	n/a	Stim Onset: 3 Red + 2 yellow	n/a	n/a	S  2
186.7940000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
187.6120000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
192.3640000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
195.4080000000	n/a	n/a	Question Mark Probe: "In"	n/a	n/a	S101
196.1880000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
200.8140000000	n/a	n/a	Stim Onset: 3 Red	n/a	n/a	S  1
203.8580000000	n/a	n/a	Question Mark Probe: "Out"	n/a	n/a	S100
204.5560000000	n/a	n/a	Response: Inorrect	n/a	n/a	S201
